name,value,year,lastValue,rank
Gene Ronzani,396,1941,396,71
Ray Nolting,395,1941,327,72
Ed Klewicki,393,1941,393,73
Billy Dewell,391,1941,#N/A,74
Ernie Pinckert,391,1941,391,75
Buddy Parker,383,1941,#N/A,76
John Schneller,376,1941,376,77
Les Peterson,358,1941,358,78
Carl Brumbaugh,357,1941,357,79
Jack Grossman,356,1941,356,80
Don Hutson,5515,1942,4304,1
Charley Malone,1932,1942,1903,2
Joe Carter,1829,1942,1810,3
Bill Hewitt,1616,1942,1616,4
Perry Schwartz,1614,1942,1414,5
Bill Smith,1612,1942,1612,6
Jim Benton,1502,1942,1157,7
Eggs Manske,1467,1942,1467,8
Wayne Millner,1448,1942,1448,9
Gaynell Tinsley,1356,1942,1356,10
Dale Burnett,1310,1942,1310,11
Milt Gantenbein,1299,1942,1299,12
Ward Cuff,1118,1942,851,13
Johnny Blood,1117,1942,1117,14
Bill Sortet,1091,1942,1091,15
Dick Todd,1085,1942,757,16
Dick Plasman,1066,1942,1066,17
Bob Masterson,1053,1942,745,18
Bill Karr,1032,1942,1032,19
Ed Justice,1006,1942,898,20
Luke Johnsos,985,1942,985,21
Harry Ebding,971,1942,971,22
Don Looney,952,1942,893,23
Joe Laws,936,1942,840,24
Jeff Barrett,934,1942,934,25
Les McDonald,924,1942,924,26
Lloyd Cardwell,923,1942,788,27
Andy Uram,871,1942,451,28
Carl Mulleneaux,819,1942,819,29
Ray McLean,793,1942,#N/A,30
Jim Lee Howell,739,1942,624,31
Andy Farkas,723,1942,580,32
Bob McChesney,679,1942,579,33
Paul McDonough,672,1942,672,34
Vic Spadaccini,669,1942,669,35
Ernie Caddel,641,1942,641,36
Ray Flaherty,626,1942,626,37
Red Ramsey,624,1942,624,38
George Platukis,621,1942,557,39
Chuck Hanneman,618,1942,618,40
John Siegal,608,1942,#N/A,41
Ken Kavanaugh,590,1942,590,42
Dante Magnani,584,1942,#N/A,43
Bob Swisher,578,1942,578,44
Ralph Kercheval,577,1942,577,45
Jay Arnold,573,1942,573,46
Paul Riblett,572,1942,572,47
Red Badgro,560,1942,560,48
Cliff Battles,546,1942,546,49
Lou Brock,543,1942,404,50
Marshall Goldberg,540,1942,432,51
Clarke Hinkle,537,1942,537,52
Hank Bruder,536,1942,536,53
Kink Richards,535,1942,535,54
Johnny Drake,530,1942,530,55
Tod Goodwin,511,1942,511,56
Jim Poole,506,1942,506,57
Hugh Gallarneau,495,1942,#N/A,58
Roger Grove,489,1942,489,59
Hampton Pool,477,1942,#N/A,60
Al Coppage,476,1942,#N/A,61
Pop Ivy,474,1942,#N/A,62
Jim Austin,467,1942,467,63
Lee Shaffer,465,1942,445,64
Keith Molesworth,464,1942,464,65
Jimmy Johnston,461,1942,461,66
Maury Patt,460,1942,460,67
Johnny Hall,455,1942,413,68
Ben Smith,444,1942,444,69
Lavvie Dilweg,443,1942,443,70
Bob Nowaskey,432,1942,#N/A,71
Johnny Wilson,429,1942,#N/A,72
Bill Davidson,425,1942,425,73
Sam Boyd,423,1942,423,74
Wayland Becker,422,1942,422,75
Tuffy Leemans,422,1942,432,76
George Wilson,421,1942,#N/A,77
Ray Nolting,418,1942,395,78
Paul Moss,414,1942,414,79
Hank Soar,411,1942,411,80
Don Hutson,6291,1943,5515,1
Charley Malone,1932,1943,1932,2
Joe Carter,1829,1943,1829,3
Jim Benton,1737,1943,1502,4
Bill Hewitt,1638,1943,1616,5
Perry Schwartz,1614,1943,1614,6
Bill Smith,1612,1943,1612,7
Eggs Manske,1467,1943,1467,8
Wayne Millner,1448,1943,1448,9
Gaynell Tinsley,1356,1943,1356,10
Dale Burnett,1310,1943,1310,11
Milt Gantenbein,1299,1943,1299,12
Bob Masterson,1253,1943,1053,13
Ray McLean,1228,1943,793,14
Ward Cuff,1170,1943,1118,15
Johnny Blood,1117,1943,1117,16
Bill Sortet,1091,1943,1091,17
Dick Todd,1085,1943,1085,18
Andy Uram,1083,1943,871,19
Dick Plasman,1066,1943,1066,20
Bill Karr,1032,1943,1032,21
Ed Justice,1006,1943,1006,22
Luke Johnsos,985,1943,985,23
Harry Ebding,971,1943,971,24
Joe Laws,969,1943,936,25
Don Looney,952,1943,952,26
Jeff Barrett,934,1943,934,27
Lloyd Cardwell,932,1943,923,28
Andy Farkas,925,1943,723,29
Les McDonald,924,1943,924,30
Hampton Pool,840,1943,477,31
Harry Jacunski,834,1943,#N/A,32
Carl Mulleneaux,819,1943,819,33
Harry Clarke,807,1943,#N/A,34
Jim Lee Howell,739,1943,739,35
George Wilson,714,1943,421,36
Ed Rucinski,701,1943,#N/A,37
Wilbur Moore,685,1943,#N/A,38
Bob McChesney,679,1943,679,39
Dante Magnani,672,1943,584,40
Paul McDonough,672,1943,672,41
Vic Spadaccini,669,1943,669,42
Ernie Caddel,641,1943,641,43
John Siegal,637,1943,608,44
Ray Flaherty,626,1943,626,45
Red Ramsey,624,1943,624,46
George Platukis,621,1943,621,47
Chuck Hanneman,618,1943,618,48
Lou Brock,600,1943,543,49
Will Walls,596,1943,#N/A,50
Ken Kavanaugh,590,1943,590,51
Bob Swisher,578,1943,578,52
Ralph Kercheval,577,1943,577,53
Jay Arnold,573,1943,573,54
Paul Riblett,572,1943,572,55
Marshall Goldberg,571,1943,540,56
Red Badgro,560,1943,560,57
Cliff Battles,546,1943,546,58
Johnny Hall,537,1943,455,59
Clarke Hinkle,537,1943,537,60
Hank Bruder,536,1943,536,61
Kink Richards,535,1943,535,62
Lee Shaffer,531,1943,465,63
Johnny Drake,530,1943,530,64
Joe Aguirre,523,1943,#N/A,65
Larry Cabrelli,518,1943,#N/A,66
Tod Goodwin,511,1943,511,67
Ray Nolting,508,1943,418,68
Jim Poole,506,1943,506,69
Johnny Martin,503,1943,#N/A,70
Hugh Gallarneau,495,1943,495,71
Ben Hightower,489,1943,#N/A,72
Roger Grove,489,1943,489,73
Al Coppage,476,1943,476,74
Pop Ivy,474,1943,474,75
Jim Austin,467,1943,467,76
Bill Fisk,464,1943,#N/A,77
Keith Molesworth,464,1943,464,78
Jimmy Johnston,461,1943,461,79
Maury Patt,460,1943,460,80
Don Hutson,7157,1944,6291,1
Jim Benton,2242,1944,1737,2
Joe Carter,1972,1944,1829,3
Charley Malone,1932,1944,1932,4
Ray McLean,1642,1944,1228,5
Bill Hewitt,1638,1944,1638,6
Perry Schwartz,1614,1944,1614,7
Bill Smith,1612,1944,1612,8
Bob Masterson,1511,1944,1253,9
Eggs Manske,1467,1944,1467,10
Wayne Millner,1448,1944,1448,11
Gaynell Tinsley,1356,1944,1356,12
Dale Burnett,1310,1944,1310,13
Ward Cuff,1305,1944,1170,14
Milt Gantenbein,1299,1944,1299,15
Johnny Blood,1117,1944,1117,16
Wilbur Moore,1109,1944,685,17
Bill Sortet,1091,1944,1091,18
Dick Todd,1085,1944,1085,19
Andy Uram,1083,1944,1083,20
Dick Plasman,1083,1944,1066,21
Bill Karr,1032,1944,1032,22
Joe Laws,1030,1944,969,23
Ed Justice,1006,1944,1006,24
Ed Rucinski,985,1944,701,25
Harry Jacunski,985,1944,834,26
Luke Johnsos,985,1944,985,27
George Wilson,979,1944,714,28
Harry Ebding,971,1944,971,29
Andy Farkas,954,1944,925,30
Don Looney,952,1944,952,31
Jeff Barrett,934,1944,934,32
Joe Aguirre,933,1944,523,33
Lloyd Cardwell,932,1944,932,34
Les McDonald,924,1944,924,35
Hampton Pool,840,1944,840,36
Carl Mulleneaux,819,1944,819,37
Harry Clarke,807,1944,807,38
Tony Bova,743,1944,#N/A,39
Jim Lee Howell,739,1944,739,40
Larry Cabrelli,687,1944,518,41
Bob McChesney,679,1944,679,42
Lou Brock,674,1944,600,43
Dante Magnani,672,1944,672,44
Paul McDonough,672,1944,672,45
Vic Spadaccini,669,1944,669,46
Ernie Caddel,641,1944,641,47
John Siegal,637,1944,637,48
Ray Flaherty,626,1944,626,49
Red Ramsey,624,1944,624,50
George Platukis,621,1944,621,51
Chuck Hanneman,618,1944,618,52
Will Walls,596,1944,596,53
Ken Kavanaugh,590,1944,590,54
Bob Swisher,578,1944,578,55
Ralph Kercheval,577,1944,577,56
Jay Arnold,573,1944,573,57
Paul Riblett,572,1944,572,58
Marshall Goldberg,571,1944,571,59
Dave Diehl,569,1944,#N/A,60
Red Badgro,560,1944,560,61
Johnny Martin,559,1944,503,62
Cliff Battles,546,1944,546,63
Frank Liebel,542,1944,#N/A,64
Bob Seymour,538,1944,#N/A,65
Clarke Hinkle,537,1944,537,66
Johnny Hall,537,1944,537,67
Hank Bruder,536,1944,536,68
Kink Richards,535,1944,535,69
Lee Shaffer,531,1944,531,70
Johnny Drake,530,1944,530,71
Connie Mack Berry,523,1944,#N/A,72
Jack Matheson,517,1944,#N/A,73
Tod Goodwin,511,1944,511,74
Ray Nolting,508,1944,508,75
Jim Poole,506,1944,506,76
Hugh Gallarneau,495,1944,495,77
Neal Adams,494,1944,#N/A,78
Roger Grove,489,1944,489,79
Ben Hightower,489,1944,489,80
Don Hutson,7991,1945,7157,1
Jim Benton,3309,1945,2242,2
Joe Carter,1989,1945,1972,3
Charley Malone,1932,1945,1932,4
Ray McLean,1759,1945,1642,5
Bob Masterson,1697,1945,1511,6
Bill Hewitt,1638,1945,1638,7
Perry Schwartz,1614,1945,1614,8
Bill Smith,1612,1945,1612,9
Wayne Millner,1578,1945,1448,10
Ward Cuff,1477,1945,1305,11
Eggs Manske,1467,1945,1467,12
Ed Rucinski,1385,1945,985,13
Gaynell Tinsley,1356,1945,1356,14
Dale Burnett,1310,1945,1310,15
Milt Gantenbein,1299,1945,1299,16
George Wilson,1238,1945,979,17
Wilbur Moore,1224,1945,1109,18
Frank Liebel,1135,1945,542,19
Ken Kavanaugh,1133,1945,590,20
Joe Aguirre,1122,1945,933,21
Johnny Blood,1117,1945,1117,22
Bill Sortet,1091,1945,1091,23
Andy Farkas,1086,1945,954,24
Dick Todd,1085,1945,1085,25
Andy Uram,1083,1945,1083,26
Dick Plasman,1083,1945,1083,27
Joe Laws,1041,1945,1030,28
Bill Karr,1032,1945,1032,29
Ed Justice,1006,1945,1006,30
Harry Jacunski,985,1945,985,31
Luke Johnsos,985,1945,985,32
Harry Ebding,971,1945,971,33
Tony Bova,958,1945,743,34
Don Looney,952,1945,952,35
Jeff Barrett,934,1945,934,36
Lloyd Cardwell,932,1945,932,37
Les McDonald,924,1945,924,38
Carl Mulleneaux,850,1945,819,39
Hampton Pool,840,1945,840,40
Larry Cabrelli,827,1945,687,41
Harry Clarke,807,1945,807,42
Lou Brock,761,1945,674,43
Billy Dewell,761,1945,#N/A,44
Jack Matheson,758,1945,517,45
Jim Lee Howell,739,1945,739,46
Connie Mack Berry,725,1945,523,47
Bob McChesney,679,1945,679,48
Dante Magnani,672,1945,672,49
Paul McDonough,672,1945,672,50
Vic Spadaccini,669,1945,669,51
Ernie Caddel,641,1945,641,52
Don Currivan,639,1945,#N/A,53
John Siegal,637,1945,637,54
Bob Seymour,629,1945,538,55
Ray Flaherty,626,1945,626,56
Red Ramsey,624,1945,624,57
George Platukis,621,1945,621,58
Chuck Hanneman,618,1945,618,59
Steve Bagarus,617,1945,#N/A,60
Will Walls,596,1945,596,61
Jim Poole,588,1945,506,62
Bob Swisher,582,1945,578,63
Johnny Martin,579,1945,559,64
Dave Diehl,578,1945,569,65
Ralph Kercheval,577,1945,577,66
Jay Arnold,573,1945,573,67
Paul Riblett,572,1945,572,68
Marshall Goldberg,571,1945,571,69
Steve Pritko,563,1945,#N/A,70
Red Badgro,560,1945,560,71
Hugh Gallarneau,553,1945,495,72
Jack Ferrante,552,1945,#N/A,73
John Greene,550,1945,#N/A,74
Cliff Battles,546,1945,546,75
Johnny Hall,537,1945,537,76
Clarke Hinkle,537,1945,537,77
Hank Bruder,536,1945,536,78
Kink Richards,535,1945,535,79
Lee Shaffer,531,1945,531,80
Don Hutson,7991,1946,7991,1
Jim Benton,4290,1946,3309,2
Ray McLean,2107,1946,1759,3
Joe Carter,1989,1946,1989,4
Charley Malone,1932,1946,1932,5
Bob Masterson,1816,1946,1697,6
Perry Schwartz,1696,1946,1614,7
Bill Hewitt,1638,1946,1638,8
Bill Smith,1612,1946,1612,9
Wayne Millner,1578,1946,1578,10
Ward Cuff,1559,1946,1477,11
Frank Liebel,1495,1946,1135,12
Ken Kavanaugh,1470,1946,1133,13
Eggs Manske,1467,1946,1467,14
Ed Rucinski,1408,1946,1385,15
Billy Dewell,1404,1946,761,16
Joe Aguirre,1368,1946,1122,17
Gaynell Tinsley,1356,1946,1356,18
George Wilson,1342,1946,1238,19
Dale Burnett,1310,1946,1310,20
Milt Gantenbein,1299,1946,1299,21
Wilbur Moore,1224,1946,1224,22
Dick Todd,1192,1946,1085,23
Tony Bova,1129,1946,958,24
Johnny Blood,1117,1946,1117,25
Bill Sortet,1091,1946,1091,26
Andy Farkas,1086,1946,1086,27
Andy Uram,1083,1946,1083,28
Dick Plasman,1083,1946,1083,29
Steve Bagarus,1055,1946,617,30
Joe Laws,1041,1946,1041,31
Bill Karr,1032,1946,1032,32
Ed Justice,1006,1946,1006,33
Jack Ferrante,1003,1946,552,34
Harry Jacunski,985,1946,985,35
Luke Johnsos,985,1946,985,36
Harry Ebding,971,1946,971,37
Don Looney,952,1946,952,38
Jack Matheson,936,1946,758,39
Jeff Barrett,934,1946,934,40
Lloyd Cardwell,932,1946,932,41
Harry Clarke,930,1946,807,42
Larry Cabrelli,925,1946,827,43
Les McDonald,924,1946,924,44
Hampton Pool,903,1946,840,45
Don Currivan,901,1946,639,46
Jim Poole,895,1946,588,47
Jim Lee Howell,880,1946,739,48
Carl Mulleneaux,850,1946,850,49
Dante Lavelli,843,1946,#N/A,50
John Greene,839,1946,550,51
Dante Magnani,828,1946,672,52
Bob Seymour,817,1946,629,53
Connie Mack Berry,783,1946,725,54
Lou Brock,761,1946,761,55
Steve Pritko,748,1946,563,56
Hugh Gallarneau,738,1946,553,57
Marshall Goldberg,723,1946,571,58
Neal Adams,719,1946,#N/A,59
Bob McChesney,679,1946,679,60
Paul McDonough,672,1946,672,61
Vic Spadaccini,669,1946,669,62
Bill Fisk,650,1946,#N/A,63
Ernie Caddel,641,1946,641,64
John Siegal,637,1946,637,65
Mal Kutner,634,1946,#N/A,66
Bob Nowaskey,630,1946,#N/A,67
Ray Flaherty,626,1946,626,68
Red Ramsey,624,1946,624,69
George Platukis,621,1946,621,70
Chuck Hanneman,618,1946,618,71
Will Walls,596,1946,596,72
Frank Seno,594,1946,#N/A,73
Clyde Goodnight,591,1946,#N/A,74
Alyn Beals,586,1946,#N/A,75
Red Hickey,583,1946,#N/A,76
Bob Swisher,582,1946,582,77
Johnny Martin,579,1946,579,78
Dave Diehl,578,1946,578,79
Ralph Kercheval,577,1946,577,80
Don Hutson,7991,1947,7991,1
Jim Benton,4801,1947,4290,2
Ken Kavanaugh,2288,1947,1470,3
Ray McLean,2232,1947,2107,4
Joe Carter,1989,1947,1989,5
Billy Dewell,1980,1947,1404,6
Charley Malone,1932,1947,1932,7
Bob Masterson,1816,1947,1816,8
Frank Liebel,1753,1947,1495,9
Mac Speedie,1710,1947,#N/A,10
Perry Schwartz,1696,1947,1696,11
Don Currivan,1683,1947,901,12
Dante Lavelli,1642,1947,843,13
Bill Hewitt,1638,1947,1638,14
Bill Smith,1612,1947,1612,15
Wayne Millner,1578,1947,1578,16
Mal Kutner,1578,1947,634,17
Ward Cuff,1559,1947,1559,18
Joe Aguirre,1526,1947,1368,19
Eggs Manske,1467,1947,1467,20
John Greene,1460,1947,839,21
Ed Rucinski,1408,1947,1408,22
Gaynell Tinsley,1356,1947,1356,23
Jack Ferrante,1344,1947,1003,24
George Wilson,1342,1947,1342,25
Dale Burnett,1310,1947,1310,26
Milt Gantenbein,1299,1947,1299,27
Dick Todd,1276,1947,1192,28
Alyn Beals,1241,1947,586,29
Jim Keane,1241,1947,#N/A,30
Wilbur Moore,1224,1947,1224,31
Clyde Goodnight,1184,1947,591,32
Tony Bova,1129,1947,1129,33
Johnny Blood,1117,1947,1117,34
Bill Sortet,1091,1947,1091,35
Andy Farkas,1086,1947,1086,36
Dick Plasman,1083,1947,1083,37
Andy Uram,1083,1947,1083,38
Nolan Luhn,1071,1947,#N/A,39
Steve Bagarus,1055,1947,1055,40
Joe Laws,1041,1947,1041,41
Bill Karr,1032,1947,1032,42
Billy Hillenbrand,1017,1947,#N/A,43
Ed Justice,1006,1947,1006,44
Luke Johnsos,985,1947,985,45
Harry Jacunski,985,1947,985,46
Harry Clarke,984,1947,930,47
George McAfee,975,1947,#N/A,48
Harry Ebding,971,1947,971,49
Don Looney,952,1947,952,50
Jack Matheson,944,1947,936,51
Jeff Barrett,934,1947,934,52
Lloyd Cardwell,932,1947,932,53
Larry Cabrelli,925,1947,925,54
Les McDonald,924,1947,924,55
Jim Lee Howell,921,1947,880,56
Hampton Pool,903,1947,903,57
Jim Poole,895,1947,895,58
Dante Magnani,885,1947,828,59
Carl Mulleneaux,850,1947,850,60
Steve Pritko,849,1947,748,61
Fay King,848,1947,#N/A,62
Eddie Saenz,840,1947,#N/A,63
Bob Seymour,817,1947,817,64
Hugh Gallarneau,794,1947,738,65
Lamar Davis,790,1947,#N/A,66
Connie Mack Berry,783,1947,783,67
Red Hickey,779,1947,583,68
Marshall Goldberg,775,1947,723,69
Ray Ramsey,768,1947,#N/A,70
Lou Brock,761,1947,761,71
Hal Crisler,748,1947,#N/A,72
Bob Nussbaumer,740,1947,#N/A,73
Bob Nowaskey,736,1947,630,74
Al Coppage,736,1947,#N/A,75
Val Jansante,735,1947,#N/A,76
Neal Adams,719,1947,719,77
Dick Humbert,715,1947,#N/A,78
Frank Seno,712,1947,594,79
Dale Gentry,693,1947,#N/A,80
Don Hutson,7991,1948,7991,1
Jim Benton,4801,1948,4801,2
Ken Kavanaugh,2640,1948,2288,3
Mac Speedie,2526,1948,1710,4
Mal Kutner,2521,1948,1578,5
Billy Dewell,2422,1948,1980,6
Ray McLean,2232,1948,2232,7
Joe Aguirre,2125,1948,1526,8
Dante Lavelli,2105,1948,1642,9
John Greene,2055,1948,1460,10
Joe Carter,1989,1948,1989,11
Billy Hillenbrand,1987,1948,1017,12
Charley Malone,1932,1948,1932,13
Don Currivan,1901,1948,1683,14
Alyn Beals,1832,1948,1241,15
Dick Todd,1826,1948,1276,16
Bob Masterson,1816,1948,1816,17
Jack Ferrante,1788,1948,1344,18
Frank Liebel,1753,1948,1753,19
Perry Schwartz,1696,1948,1696,20
Jim Keane,1655,1948,1241,21
Bill Hewitt,1638,1948,1638,22
Clyde Goodnight,1632,1948,1184,23
Bill Smith,1612,1948,1612,24
Wayne Millner,1578,1948,1578,25
Ward Cuff,1559,1948,1559,26
Lamar Davis,1555,1948,790,27
Fay King,1495,1948,848,28
Eggs Manske,1467,1948,1467,29
Ed Rucinski,1408,1948,1408,30
Al Baldwin,1384,1948,#N/A,31
Val Jansante,1358,1948,735,32
Gaynell Tinsley,1356,1948,1356,33
Nolan Luhn,1356,1948,1071,34
Hal Crisler,1347,1948,748,35
George Wilson,1342,1948,1342,36
Dale Burnett,1310,1948,1310,37
Milt Gantenbein,1299,1948,1299,38
Red Hickey,1288,1948,779,39
Wilbur Moore,1224,1948,1224,40
George McAfee,1202,1948,975,41
Steve Bagarus,1155,1948,1055,42
Pete Pihos,1148,1948,#N/A,43
Chet Mutryn,1138,1948,#N/A,44
Tony Bova,1129,1948,1129,45
Johnny Blood,1117,1948,1117,46
Bill Sortet,1091,1948,1091,47
Andy Farkas,1086,1948,1086,48
Ray Ramsey,1083,1948,768,49
Dick Plasman,1083,1948,1083,50
Andy Uram,1083,1948,1083,51
Bruce Alford,1049,1948,#N/A,52
Joe Laws,1041,1948,1041,53
Frank Seno,1034,1948,712,54
Bill Karr,1032,1948,1032,55
Jack Russell,1024,1948,#N/A,56
Harry Clarke,1022,1948,984,57
Ed Justice,1006,1948,1006,58
Dale Gentry,1001,1948,693,59
Saxon Judd,997,1948,#N/A,60
Bob Nussbaumer,992,1948,740,61
Luke Johnsos,985,1948,985,62
Harry Jacunski,985,1948,985,63
Harry Ebding,971,1948,971,64
Don Looney,952,1948,952,65
Jack Matheson,944,1948,944,66
Jeff Barrett,934,1948,934,67
Lloyd Cardwell,932,1948,932,68
Larry Cabrelli,925,1948,925,69
Les McDonald,924,1948,924,70
Jim Lee Howell,921,1948,921,71
Dante Magnani,913,1948,885,72
Hampton Pool,903,1948,903,73
Eddie Saenz,902,1948,840,74
Jim Poole,895,1948,895,75
Steve Pritko,891,1948,849,76
Mickey Colmer,889,1948,#N/A,77
Ray Poole,887,1948,#N/A,78
Bosh Pritchard,880,1948,#N/A,79
Hugh Taylor,852,1948,#N/A,80
Don Hutson,7991,1949,7991,1
Jim Benton,4801,1949,4801,2
Mac Speedie,3554,1949,2526,3
Ken Kavanaugh,3295,1949,2640,4
Mal Kutner,2986,1949,2521,5
Billy Dewell,2657,1949,2422,6
John Greene,2597,1949,2055,7
Dante Lavelli,2580,1949,2105,8
Alyn Beals,2510,1949,1832,9
Jim Keane,2351,1949,1655,10
Jack Ferrante,2296,1949,1788,11
Ray McLean,2232,1949,2232,12
Joe Aguirre,2162,1949,2125,13
Al Baldwin,2103,1949,1384,14
Lamar Davis,2103,1949,1555,15
Joe Carter,1989,1949,1989,16
Billy Hillenbrand,1987,1949,1987,17
Don Currivan,1979,1949,1901,18
Charley Malone,1932,1949,1932,19
Dick Todd,1826,1949,1826,20
Bob Masterson,1816,1949,1816,21
Val Jansante,1803,1949,1358,22
Clyde Goodnight,1782,1949,1632,23
Frank Liebel,1753,1949,1753,24
Hal Crisler,1735,1949,1347,25
Tom Fears,1711,1949,#N/A,26
Perry Schwartz,1696,1949,1696,27
Bill Hewitt,1638,1949,1638,28
Hugh Taylor,1633,1949,852,29
Pete Pihos,1632,1949,1148,30
Bill Smith,1612,1949,1612,31
Fay King,1583,1949,1495,32
Wayne Millner,1578,1949,1578,33
Bob Mann,1574,1949,#N/A,34
Ward Cuff,1559,1949,1559,35
Nolan Luhn,1525,1949,1356,36
Chet Mutryn,1471,1949,1138,37
Eggs Manske,1467,1949,1467,38
Ray Ramsey,1449,1949,1083,39
Ed Rucinski,1408,1949,1408,40
George McAfee,1359,1949,1202,41
Gaynell Tinsley,1356,1949,1356,42
George Wilson,1342,1949,1342,43
Dale Burnett,1310,1949,1310,44
Milt Gantenbein,1299,1949,1299,45
Red Hickey,1288,1949,1288,46
Bruce Alford,1262,1949,1049,47
Wilbur Moore,1224,1949,1224,48
Bill Swiacki,1202,1949,#N/A,49
Ralph Heywood,1192,1949,#N/A,50
Len Ford,1175,1949,#N/A,51
Ray Poole,1164,1949,887,52
Steve Bagarus,1155,1949,1155,53
Jack Russell,1154,1949,1024,54
Eddie Saenz,1153,1949,902,55
Tony Bova,1129,1949,1129,56
Johnny Blood,1117,1949,1117,57
Bill Sortet,1091,1949,1091,58
Andy Farkas,1086,1949,1086,59
Dick Plasman,1083,1949,1083,60
Andy Uram,1083,1949,1083,61
Bosh Pritchard,1065,1949,880,62
Elroy Hirsch,1056,1949,#N/A,63
Joe Laws,1041,1949,1041,64
Frank Seno,1034,1949,1034,65
Bill Karr,1032,1949,1032,66
Harry Clarke,1022,1949,1022,67
Ed Justice,1006,1949,1006,68
Dale Gentry,1001,1949,1001,69
Saxon Judd,997,1949,997,70
Bob Nussbaumer,992,1949,992,71
Gene Roberts,991,1949,#N/A,72
Steve Pritko,989,1949,891,73
Harry Jacunski,985,1949,985,74
Luke Johnsos,985,1949,985,75
Harry Ebding,971,1949,971,76
Elbie Nickel,967,1949,#N/A,77
Babe Dimancheff,964,1949,#N/A,78
Don Looney,952,1949,952,79
Jack Matheson,944,1949,944,80
Don Hutson,7991,1950,7991,1
Jim Benton,4801,1950,4801,2
Mac Speedie,4102,1950,3554,3
Ken Kavanaugh,3626,1950,3295,4
Dante Lavelli,3145,1950,2580,5
Mal Kutner,3060,1950,2986,6
John Greene,2965,1950,2597,7
Jack Ferrante,2884,1950,2296,8
Tom Fears,2827,1950,1711,9
Alyn Beals,2825,1950,2510,10
Jim Keane,2784,1950,2351,11
Al Baldwin,2658,1950,2103,12
Billy Dewell,2657,1950,2657,13
Hugh Taylor,2466,1950,1633,14
Ray McLean,2232,1950,2232,15
Joe Aguirre,2162,1950,2162,16
Val Jansante,2156,1950,1803,17
Lamar Davis,2103,1950,2103,18
Pete Pihos,2079,1950,1632,19
Hal Crisler,2042,1950,1735,20
Joe Carter,1989,1950,1989,21
Billy Hillenbrand,1987,1950,1987,22
Don Currivan,1979,1950,1979,23
Clyde Goodnight,1967,1950,1782,24
Charley Malone,1932,1950,1932,25
Chet Mutryn,1850,1950,1471,26
Dick Todd,1826,1950,1826,27
Bob Masterson,1816,1950,1816,28
Frank Liebel,1753,1950,1753,29
Elroy Hirsch,1743,1950,1056,30
Perry Schwartz,1696,1950,1696,31
Bob Mann,1663,1950,1574,32
Bill Hewitt,1638,1950,1638,33
Bill Smith,1612,1950,1612,34
Fay King,1583,1950,1583,35
Wayne Millner,1578,1950,1578,36
Bob Shaw,1569,1950,#N/A,37
Ward Cuff,1559,1950,1559,38
Nolan Luhn,1525,1950,1525,39
Dan Edwards,1524,1950,#N/A,40
Elbie Nickel,1494,1950,967,41
Bill Swiacki,1482,1950,1202,42
Eggs Manske,1467,1950,1467,43
Ray Ramsey,1449,1950,1449,44
Ed Rucinski,1408,1950,1408,45
George McAfee,1359,1950,1359,46
Gaynell Tinsley,1356,1950,1356,47
George Wilson,1342,1950,1342,48
Jack Russell,1331,1950,1154,49
Eddie Saenz,1318,1950,1153,50
Dale Burnett,1310,1950,1310,51
Milt Gantenbein,1299,1950,1299,52
Red Hickey,1288,1950,1288,53
Cloyce Box,1285,1950,#N/A,54
Bruce Alford,1276,1950,1262,55
Wilbur Moore,1224,1950,1224,56
Ralph Heywood,1192,1950,1192,57
Len Ford,1175,1950,1175,58
Ray Poole,1164,1950,1164,59
Steve Bagarus,1155,1950,1155,60
Charley Trippi,1150,1950,#N/A,61
Gene Roberts,1135,1950,991,62
Tony Bova,1129,1950,1129,63
Johnny Blood,1117,1950,1117,64
Steve Pritko,1114,1950,989,65
Johnny Strzykalski,1109,1950,#N/A,66
Bill Sortet,1091,1950,1091,67
Andy Farkas,1086,1950,1086,68
Dick Plasman,1083,1950,1083,69
Andy Uram,1083,1950,1083,70
Bill Dudley,1080,1950,#N/A,71
Bosh Pritchard,1065,1950,1065,72
Joe Laws,1041,1950,1041,73
Buddy Young,1035,1950,#N/A,74
Frank Seno,1034,1950,1034,75
Bill Karr,1032,1950,1032,76
Harry Clarke,1022,1950,1022,77
Babe Dimancheff,1017,1950,964,78
Ed Justice,1006,1950,1006,79
Dale Gentry,1001,1950,1001,80
Don Hutson,7991,1951,7991,1
Jim Benton,4801,1951,4801,2
Mac Speedie,4691,1951,4102,3
Dante Lavelli,3731,1951,3145,4
Ken Kavanaugh,3626,1951,3626,5
Tom Fears,3355,1951,2827,6
Elroy Hirsch,3238,1951,1743,7
Mal Kutner,3060,1951,3060,8
Jim Keane,3031,1951,2784,9
John Greene,2965,1951,2965,10
Alyn Beals,2951,1951,2825,11
Hugh Taylor,2910,1951,2466,12
Jack Ferrante,2884,1951,2884,13
Al Baldwin,2658,1951,2658,14
Billy Dewell,2657,1951,2657,15
Pete Pihos,2615,1951,2079,16
Bob Mann,2359,1951,1663,17
Val Jansante,2356,1951,2156,18
Ray McLean,2232,1951,2232,19
Joe Aguirre,2162,1951,2162,20
Lamar Davis,2103,1951,2103,21
Hal Crisler,2042,1951,2042,22
Dan Edwards,2033,1951,1524,23
Joe Carter,1989,1951,1989,24
